timestamp,datetime,value_min,value_avg,value_max,num_samples
1767812400,2026-01-07 16:00:00,72.50336899999999,75.26393916666666,78.266345,60
1767816000,2026-01-07 17:00:00,71.623685,73.65777288333332,77.666415,60
1767819600,2026-01-07 18:00:00,70.814914,75.6166301,83.196142,60
1767823200,2026-01-07 19:00:00,69.650311,71.88015768333331,75.62423799999999,60
1767826800,2026-01-07 20:00:00,67.189559,69.36843441666662,71.952626,60
1767830400,2026-01-07 21:00:00,67.40922599999999,70.33693549999997,73.551919,60
1767834000,2026-01-07 22:00:00,71.18177,74.02038908333334,76.932529,60
1767837600,2026-01-07 23:00:00,72.451997,74.60610531666666,79.216073,60
1767841200,2026-01-08 00:00:00,62.666072,68.12254746666666,77.25931,60
1767844800,2026-01-08 01:00:00,62.157589,64.88566556666667,68.359426,60
1767848400,2026-01-08 02:00:00,61.645679,64.33421073333331,68.53680800000001,60
1767852000,2026-01-08 03:00:00,61.177494,62.717861850000006,66.971656,60
1767855600,2026-01-08 04:00:00,61.113384,62.16812435,64.290368,60
1767859200,2026-01-08 05:00:00,59.418746,61.38325493333334,63.97697,60
1767862800,2026-01-08 06:00:00,60.905338,63.20205811666668,66.00405,60
1767866400,2026-01-08 07:00:00,62.876726,65.65254728333332,70.169546,60
1767870000,2026-01-08 08:00:00,65.93256600000001,69.81996960000002,75.83668,60
1767873600,2026-01-08 09:00:00,68.360071,72.42447940000002,89.397532,60
1767877200,2026-01-08 10:00:00,70.308715,74.19670658333332,77.93641099999999,60
1767880800,2026-01-08 11:00:00,71.140826,74.2064539,79.13192599999999,60
1767884400,2026-01-08 12:00:00,71.126698,74.31095458333331,78.103215,60
1767888000,2026-01-08 13:00:00,71.257549,73.75597103333335,80.874957,60
1767891600,2026-01-08 14:00:00,72.44770199999999,74.31542346666667,76.905316,60
1767895200,2026-01-08 15:00:00,70.74154300000001,74.83750378333335,78.955215,60
1767898800,2026-01-08 16:00:00,71.463634,73.63816755,77.499784,60
1767902400,2026-01-08 17:00:00,72.414753,76.10661998333329,82.374708,60
1767906000,2026-01-08 18:00:00,74.75533,77.90210213333333,81.90217799999999,60
1767909600,2026-01-08 19:00:00,72.331102,74.56413105,80.214219,60
1767913200,2026-01-08 20:00:00,60.401821,72.17926673333335,76.201201,15
1767924000,2026-01-08 23:00:00,58.173895,59.13581836363635,60.98581,44
1767927600,2026-01-09 00:00:00,59.477443,64.67033293333333,70.92711800000001,60
1767931200,2026-01-09 01:00:00,65.397813,67.11099053333335,70.369349,60
1767934800,2026-01-09 02:00:00,62.599752,64.44582301666667,68.799404,60
1767938400,2026-01-09 03:00:00,55.879575,59.91416653333334,65.78304299999999,60
1767942000,2026-01-09 04:00:00,55.941227,56.86054743333333,59.523353,60
1767945600,2026-01-09 05:00:00,56.086777,57.02970203333335,60.769099,60
1767949200,2026-01-09 06:00:00,57.025978,58.690278466666676,60.992142,60
1767952800,2026-01-09 07:00:00,58.143901,59.67544995,61.792148,60
1767956400,2026-01-09 08:00:00,60.958399,64.79981961666668,70.186579,60
1767960000,2026-01-09 09:00:00,66.468113,68.97341291666667,71.898026,60
1767963600,2026-01-09 10:00:00,70.043908,71.94486085,77.71364,60
1767967200,2026-01-09 11:00:00,70.545787,73.88299711666666,78.061104,60
1767970800,2026-01-09 12:00:00,71.811148,74.59866473333335,79.40068099999999,60
1767974400,2026-01-09 13:00:00,72.107761,74.91715679999997,79.187147,60
1767978000,2026-01-09 14:00:00,71.605162,74.06495305000001,82.101956,60
1767981600,2026-01-09 15:00:00,72.493189,74.90641105,77.945747,60
1767985200,2026-01-09 16:00:00,71.91592800000001,74.30203666666671,78.908932,60
1767988800,2026-01-09 17:00:00,71.358159,73.52608971666668,78.317618,60
1767992400,2026-01-09 18:00:00,71.925661,75.06778246666671,80.347131,60
1767996000,2026-01-09 19:00:00,72.855178,75.45222249999999,78.809962,60
1767999600,2026-01-09 20:00:00,75.783023,78.24103591666665,81.253085,60
1768003200,2026-01-09 21:00:00,73.442173,74.48311766666666,77.767222,60
1768006800,2026-01-09 22:00:00,74.717465,76.03467945,80.01195799999999,60
1768010400,2026-01-09 23:00:00,72.228035,75.48937693333332,78.862427,60
1768014000,2026-01-10 00:00:00,66.71052399999999,71.19658721666667,76.223449,60
1768017600,2026-01-10 01:00:00,66.79231200000001,68.88458911666666,72.581284,60
1768021200,2026-01-10 02:00:00,66.18123299999999,67.70958951666665,73.401775,60
1768024800,2026-01-10 03:00:00,65.290103,66.60022621666667,70.230701,60
1768028400,2026-01-10 04:00:00,65.376956,66.56103161666667,68.84335300000001,60
1768032000,2026-01-10 05:00:00,65.372661,66.56167758333335,68.571246,60
1768035600,2026-01-10 06:00:00,65.55225300000001,67.1545513666667,69.6447,60
1768039200,2026-01-10 07:00:00,65.77705900000001,67.69168536666668,70.795795,60
1768042800,2026-01-10 08:00:00,66.98049499999999,68.60399261666667,73.093194,60
1768046400,2026-01-10 09:00:00,67.551176,69.66632803333334,72.812869,60
1768050000,2026-01-10 10:00:00,68.877543,71.16670861666665,75.217084,60
1768053600,2026-01-10 11:00:00,68.443945,70.82276874999998,74.654969,60
1768057200,2026-01-10 12:00:00,68.908207,70.9241878,73.949539,60
1768060800,2026-01-10 13:00:00,66.722094,69.49853936666668,74.140353,60
1768064400,2026-01-10 14:00:00,66.355189,68.76412876666664,72.510694,60
1768068000,2026-01-10 15:00:00,66.328423,67.99356566666668,71.230957,60
1768071600,2026-01-10 16:00:00,64.782513,67.22129056666665,70.709116,60
1768075200,2026-01-10 17:00:00,65.173379,67.27795895000001,70.1325,60
1768078800,2026-01-10 18:00:00,69.000424,74.04285523333331,81.697111,60
1768082400,2026-01-10 19:00:00,71.745896,73.28144871666666,76.918327,60
1768086000,2026-01-10 20:00:00,71.473467,74.10017364999997,78.859993,60
1768089600,2026-01-10 21:00:00,73.389112,76.39138493333333,79.739926,60
1768093200,2026-01-10 22:00:00,70.84133299999999,72.78832799999996,77.14958899999999,60
1768096800,2026-01-10 23:00:00,68.741477,70.47248260000002,75.18354,60
1768100400,2026-01-11 00:00:00,67.552542,69.00445679999997,74.467333,60
1768104000,2026-01-11 01:00:00,66.863474,68.92715896666668,73.035093,60
1768107600,2026-01-11 02:00:00,66.308956,67.7028156333333,72.211027,60
1768111200,2026-01-11 03:00:00,67.676863,70.74332521666666,73.930246,60
1768114800,2026-01-11 04:00:00,70.764088,71.75179453333332,73.909737,60
1768118400,2026-01-11 05:00:00,67.723468,70.37133831666664,74.179062,60
1768122000,2026-01-11 06:00:00,68.476596,70.2561965166667,73.702808,60
1768125600,2026-01-11 07:00:00,68.388402,69.80263780000001,73.036483,60
1768129200,2026-01-11 08:00:00,69.069698,70.5330421,73.705167,60
1768132800,2026-01-11 09:00:00,69.77868000000001,71.25208858333332,74.167417,60
1768136400,2026-01-11 10:00:00,70.901594,73.55401623333333,77.95277300000001,60
1768140000,2026-01-11 11:00:00,71.797219,74.4894343833333,78.926412,60
1768143600,2026-01-11 12:00:00,70.943928,73.12092483333333,76.714799,60
1768147200,2026-01-11 13:00:00,70.60408699999999,72.99552303333336,76.308663,60
1768150800,2026-01-11 14:00:00,71.474733,73.23067165000002,77.407393,60
1768154400,2026-01-11 15:00:00,72.33649,73.91606250000002,76.715768,60
1768158000,2026-01-11 16:00:00,71.75004200000001,73.43582330000002,76.831175,60
1768161600,2026-01-11 17:00:00,71.867958,73.3369324,76.570689,60
1768165200,2026-01-11 18:00:00,72.161889,76.58481119999998,81.012835,60
1768168800,2026-01-11 19:00:00,74.61338,76.79324206666665,79.966967,60
1768172400,2026-01-11 20:00:00,74.877516,76.4117439,78.549029,60
1768176000,2026-01-11 21:00:00,72.926489,75.25354596666666,79.620546,60
1768179600,2026-01-11 22:00:00,72.833527,75.02335956666667,78.203278,60
1768183200,2026-01-11 23:00:00,70.392316,75.51898318333332,79.592041,60
1768186800,2026-01-12 00:00:00,71.53169199999999,73.78264081666666,79.56453,60
1768190400,2026-01-12 01:00:00,71.055561,73.44207866666667,76.237899,60
1768194000,2026-01-12 02:00:00,64.82013,67.56419836666666,76.40088,60
1768197600,2026-01-12 03:00:00,65.633693,66.35422350000005,69.584091,60
1768201200,2026-01-12 04:00:00,65.499515,66.51051483333336,68.609782,60
1768204800,2026-01-12 05:00:00,65.454027,66.49818279999998,68.60267999999999,60
1768208400,2026-01-12 06:00:00,66.410012,67.4153562,70.240931,60
1768212000,2026-01-12 07:00:00,66.033995,68.12144630000002,70.83879999999999,60
1768215600,2026-01-12 08:00:00,68.23508,73.31527405,78.631786,60
