timestamp,datetime,value_min,value_avg,value_max,num_samples
1767236400,2026-01-01 00:00:00,74.582785,77.71532798333334,78.772468,60
1767240000,2026-01-01 01:00:00,73.527664,77.56314261666667,78.776259,60
1767243600,2026-01-01 02:00:00,75.73635,78.74672778333334,79.683371,60
1767247200,2026-01-01 03:00:00,75.831837,78.31191583333336,79.016561,60
1767250800,2026-01-01 04:00:00,75.292987,77.8018621,78.763504,60
1767254400,2026-01-01 05:00:00,76.412243,77.63943661666664,78.056163,60
1767258000,2026-01-01 06:00:00,75.020188,78.05894686666666,79.245276,60
1767261600,2026-01-01 07:00:00,75.69024,77.86528898333334,78.75175,60
1767265200,2026-01-01 08:00:00,76.195473,78.39056736666666,79.021139,60
1767268800,2026-01-01 09:00:00,74.576968,77.80176313333337,78.549213,60
1767272400,2026-01-01 10:00:00,75.399727,78.6062570833333,79.567094,60
1767276000,2026-01-01 11:00:00,75.161666,77.80122779999996,78.319568,60
1767279600,2026-01-01 12:00:00,75.870985,77.94236091666669,78.868289,60
1767283200,2026-01-01 13:00:00,75.840467,77.85514545,78.485651,60
1767286800,2026-01-01 14:00:00,74.957746,77.91473025,78.473396,60
1767290400,2026-01-01 15:00:00,75.691551,77.69618021666666,78.220076,60
1767294000,2026-01-01 16:00:00,76.423425,78.06760741666669,78.344292,60
1767297600,2026-01-01 17:00:00,74.895471,78.03463016666666,78.610201,60
1767301200,2026-01-01 18:00:00,76.362366,78.36282571666666,79.287858,60
1767304800,2026-01-01 19:00:00,74.502557,77.51111325000001,79.95357,60
1767308400,2026-01-01 20:00:00,72.70717,76.31230268333336,78.043885,60
1767312000,2026-01-01 21:00:00,74.47533,77.41165626666667,79.824848,60
1767315600,2026-01-01 22:00:00,75.029558,80.00862758333334,83.023282,60
1767319200,2026-01-01 23:00:00,73.616546,76.786668,79.517932,60
1767322800,2026-01-02 00:00:00,75.425404,77.68626391666666,78.338236,60
1767326400,2026-01-02 01:00:00,75.618047,78.77666798333335,79.304857,60
1767330000,2026-01-02 02:00:00,75.085896,78.6745573,79.742856,60
1767333600,2026-01-02 03:00:00,74.752158,78.32035896666665,79.133911,60
1767337200,2026-01-02 04:00:00,77.346415,78.65148989999997,78.94413,60
