timestamp,datetime,value_min,value_avg,value_max,num_samples
1767236400,2026-01-01 00:00:00,30.991563,51.68719615,71.184594,60
1767240000,2026-01-01 01:00:00,40.90203,57.236051316666675,98.429108,60
1767243600,2026-01-01 02:00:00,38.011286,50.92355403333333,68.71840399999999,60
1767247200,2026-01-01 03:00:00,39.238076,46.77736615000002,71.19548,60
1767250800,2026-01-01 04:00:00,30.278139999999993,49.17717613333333,73.06237899999999,60
1767254400,2026-01-01 05:00:00,16.201378000000005,34.03258901666668,56.798876,60
1767258000,2026-01-01 06:00:00,27.658615999999995,48.84737621666666,75.450895,60
1767261600,2026-01-01 07:00:00,17.470252000000002,30.610399200000007,57.030832,60
1767265200,2026-01-01 08:00:00,16.300920000000005,31.567154516666665,54.575158,60
1767268800,2026-01-01 09:00:00,16.131562000000002,25.720955999999997,43.158194,60
1767272400,2026-01-01 10:00:00,17.393989000000005,31.584312966666662,52.7704,60
1767276000,2026-01-01 11:00:00,16.053071000000003,26.956089566666673,51.300145,60
1767279600,2026-01-01 12:00:00,16.874185999999995,31.654877416666668,52.786655,60
1767283200,2026-01-01 13:00:00,15.676524,26.068271749999994,42.771447,60
1767286800,2026-01-01 14:00:00,17.070769,31.50997603333334,59.589202,60
1767290400,2026-01-01 15:00:00,16.469999,26.29692871666667,46.764839,60
1767294000,2026-01-01 16:00:00,17.086274000000003,30.722162750000003,48.734993,60
1767297600,2026-01-01 17:00:00,15.624791000000002,26.606857616666666,46.905717,60
1767301200,2026-01-01 18:00:00,18.608959999999996,33.673669083333344,52.712049,60
1767304800,2026-01-01 19:00:00,17.406689999999998,28.240003700000003,49.625568,60
1767308400,2026-01-01 20:00:00,18.091517999999994,41.509302800000015,59.621302,60
1767312000,2026-01-01 21:00:00,17.12769,28.291668916666673,46.425288,60
1767315600,2026-01-01 22:00:00,17.755995,44.08999231666666,73.25486000000001,60
1767319200,2026-01-01 23:00:00,29.55874,42.8807162,71.811777,60
1767322800,2026-01-02 00:00:00,30.385650999999996,48.72407009999999,69.364936,60
1767326400,2026-01-02 01:00:00,39.088585,54.65848205000001,95.707003,60
1767330000,2026-01-02 02:00:00,37.743977,50.28388611666666,75.73195799999999,60
1767333600,2026-01-02 03:00:00,37.26145,45.72435603333334,69.477945,60
1767337200,2026-01-02 04:00:00,27.858835999999997,41.82063109999999,70.414785,60
1767340800,2026-01-02 05:00:00,18.536439,32.71345659999999,56.954915,60
1767344400,2026-01-02 06:00:00,27.291694000000007,44.98889448333333,69.586195,60
1767348000,2026-01-02 07:00:00,16.944542,32.38904889999999,56.042246,60
1767351600,2026-01-02 08:00:00,18.654026,34.00518936666667,57.735287,60
1767355200,2026-01-02 09:00:00,18.81322,34.84012666666668,88.42891,60
1767358800,2026-01-02 10:00:00,22.146137999999993,40.22727183333333,60.442816,60
1767362400,2026-01-02 11:00:00,21.898639000000003,35.28077283333333,66.022021,60
1767366000,2026-01-02 12:00:00,23.260785999999996,45.80169363333334,66.270902,60
1767369600,2026-01-02 13:00:00,20.343566999999993,32.104902133333326,56.573839,60
1767373200,2026-01-02 14:00:00,17.939345000000003,36.742542000000014,65.245918,60
1767376800,2026-01-02 15:00:00,20.190622000000005,34.38622898333333,62.852266,60
1767380400,2026-01-02 16:00:00,18.145848,35.70690636666667,55.274926,60
1767384000,2026-01-02 17:00:00,17.078339999999997,31.363953500000004,52.298303,60
1767387600,2026-01-02 18:00:00,17.094502000000006,37.393997283333334,56.724138,60
1767391200,2026-01-02 19:00:00,18.881783999999996,32.738824183333335,49.913861,60
1767394800,2026-01-02 20:00:00,33.022603000000004,57.102336866666676,82.380258,60
1767398400,2026-01-02 21:00:00,29.231463000000005,42.200831166666674,60.715959,60
1767402000,2026-01-02 22:00:00,40.920028,63.66548201666668,86.474661,60
1767405600,2026-01-02 23:00:00,37.005164,50.295239883333316,75.247309,60
1767409200,2026-01-03 00:00:00,35.659459,54.82301748333333,77.271889,60
1767412800,2026-01-03 01:00:00,38.240847,62.27924346666668,98.522143,60
1767416400,2026-01-03 02:00:00,34.762493000000006,47.078965283333325,68.832736,60
1767420000,2026-01-03 03:00:00,24.630302999999998,36.562968999999995,63.419044,60
1767423600,2026-01-03 04:00:00,23.861968000000005,36.04867453333333,56.723757,60
1767427200,2026-01-03 05:00:00,15.662188,31.05503508333334,57.253721,60
1767430800,2026-01-03 06:00:00,24.794244000000006,45.38858686666666,75.292008,60
1767434400,2026-01-03 07:00:00,14.459057999999999,27.996323683333326,50.983472,60
1767438000,2026-01-03 08:00:00,14.296206999999995,28.20710571666667,53.817963,60
1767441600,2026-01-03 09:00:00,16.119985999999997,31.251151750000002,50.533808,60
1767445200,2026-01-03 10:00:00,25.989182,42.78166436666667,62.142272,60
1767448800,2026-01-03 11:00:00,24.564800000000005,35.46574093333331,52.484415,60
1767452400,2026-01-03 12:00:00,25.841553000000005,38.05647578333336,57.947286,60
1767456000,2026-01-03 13:00:00,24.894416000000007,33.9950121,50.862098,60
1767459600,2026-01-03 14:00:00,25.471997,39.65252136666667,63.418758,60
1767463200,2026-01-03 15:00:00,24.86103,33.15009331666667,51.900661,60
1767466800,2026-01-03 16:00:00,24.873943999999995,36.57003616666666,55.039381,60
1767470400,2026-01-03 17:00:00,24.198475000000002,33.627904133333345,52.067304,60
1767474000,2026-01-03 18:00:00,16.391745999999998,35.13450851666668,56.599601,60
1767477600,2026-01-03 19:00:00,15.999599000000003,27.517861016666664,43.112612,60
1767481200,2026-01-03 20:00:00,15.937213,36.15427208333333,62.548347,60
1767484800,2026-01-03 21:00:00,25.569083000000006,36.71474765,53.618801,60
1767488400,2026-01-03 22:00:00,27.039724000000007,50.69267389999999,81.407709,60
1767492000,2026-01-03 23:00:00,25.512506000000002,35.81000361666666,60.323142,60
1767495600,2026-01-04 00:00:00,35.420041,48.48949268333332,68.001743,60
1767499200,2026-01-04 01:00:00,34.644683,53.28346444999999,95.489693,60
1767502800,2026-01-04 02:00:00,24.284045000000006,36.683696350000005,55.571173,60
1767506400,2026-01-04 03:00:00,25.037138,32.24274963333334,58.256275,60
1767510000,2026-01-04 04:00:00,24.407266000000007,35.51840525000002,55.699569,60
1767513600,2026-01-04 05:00:00,15.021617000000006,29.100237466666673,53.470282,60
1767517200,2026-01-04 06:00:00,24.69789,42.53597783333334,66.333211,60
1767520800,2026-01-04 07:00:00,14.469555,26.840069000000003,49.928135,60
1767524400,2026-01-04 08:00:00,14.375157000000002,28.932549833333336,53.982895,60
1767528000,2026-01-04 09:00:00,15.310772999999998,24.260220100000005,43.365598,60
1767531600,2026-01-04 10:00:00,15.525503,31.567867749999998,52.649744,60
1767535200,2026-01-04 11:00:00,16.069044000000005,25.560377183333337,45.003346,60
1767538800,2026-01-04 12:00:00,15.289952999999997,27.89890595000001,47.35239,60
1767542400,2026-01-04 13:00:00,15.560823999999997,23.96878605,40.345272,60
1767546000,2026-01-04 14:00:00,16.267032,28.54208323333334,54.544845,60
1767549600,2026-01-04 15:00:00,15.325676999999999,23.758058066666667,40.150844,60
1767553200,2026-01-04 16:00:00,16.238860000000003,27.15324156666667,44.274005,60
1767556800,2026-01-04 17:00:00,14.412339000000003,22.54132863333333,41.149053,60
1767560400,2026-01-04 18:00:00,15.044735000000003,26.554733366666667,43.085311,60
1767564000,2026-01-04 19:00:00,13.743949,22.117452166666673,40.539276,60
1767567600,2026-01-04 20:00:00,15.253416999999999,36.18446604999999,54.888376,60
1767571200,2026-01-04 21:00:00,14.973619,23.010227216666664,38.995267,60
1767574800,2026-01-04 22:00:00,25.847713,47.27251566666664,78.560282,60
1767578400,2026-01-04 23:00:00,27.535481000000004,37.86313215,70.134762,60
1767582000,2026-01-05 00:00:00,30.253068999999996,59.479189950000006,97.815348,60
1767585600,2026-01-05 01:00:00,40.04244,56.124349066666674,97.430051,60
1767589200,2026-01-05 02:00:00,38.10915,51.034145733333325,70.559191,60
1767592800,2026-01-05 03:00:00,29.86278,45.19632615,69.31934,60
1767596400,2026-01-05 04:00:00,27.432357999999994,40.546976966666655,66.09471500000001,60
1767600000,2026-01-05 05:00:00,20.313778999999997,33.30128376666666,57.432184,60
1767603600,2026-01-05 06:00:00,27.580450999999996,44.490976983333326,67.12810300000001,60
1767607200,2026-01-05 07:00:00,16.755123999999995,31.91350423333333,53.277401,60
1767610800,2026-01-05 08:00:00,17.190134999999998,42.958425016666666,97.186509,60
1767614400,2026-01-05 09:00:00,28.298449000000005,42.22991806666668,63.529037,60
1767618000,2026-01-05 10:00:00,23.064074000000005,45.41553813333333,97.107879,60
1767621600,2026-01-05 11:00:00,24.409107000000006,41.007065600000004,95.802457,60
1767625200,2026-01-05 12:00:00,24.823761000000005,44.495371383333335,89.911138,60
1767628800,2026-01-05 13:00:00,24.236756,41.98567420000001,98.478446,60
1767632400,2026-01-05 14:00:00,22.996842,48.55232369999999,83.003389,60
1767636000,2026-01-05 15:00:00,21.166469000000006,44.88825008333333,77.123678,60
1767639600,2026-01-05 16:00:00,19.815590999999998,41.110334183333336,77.463256,60
1767643200,2026-01-05 17:00:00,20.502672000000004,40.14767403333333,65.13197600000001,60
1767646800,2026-01-05 18:00:00,20.274873999999997,42.4592514,74.634865,60
1767650400,2026-01-05 19:00:00,17.595112,30.613149799999988,50.898574,60
1767654000,2026-01-05 20:00:00,32.942021,51.745026849999995,73.942082,60
1767657600,2026-01-05 21:00:00,18.836177000000006,33.22540571666668,65.438274,60
1767661200,2026-01-05 22:00:00,20.790608000000006,51.10092156666668,79.443829,60
1767664800,2026-01-05 23:00:00,17.700193999999996,38.218366183333345,73.877928,60
1767668400,2026-01-06 00:00:00,44.836866,66.67434935,98.407399,60
1767672000,2026-01-06 01:00:00,39.576302,59.93026166666666,97.990498,60
1767675600,2026-01-06 02:00:00,39.620845,56.34304050000002,73.047391,60
1767679200,2026-01-06 03:00:00,38.568519,47.12683256666668,73.98087100000001,60
1767682800,2026-01-06 04:00:00,37.89718,50.01555381666667,72.85618600000001,60
1767686400,2026-01-06 05:00:00,24.532874000000007,42.606740550000005,97.704831,60
1767690000,2026-01-06 06:00:00,28.052750000000003,48.03199715,73.334226,60
1767693600,2026-01-06 07:00:00,19.139522999999997,38.26979600000001,58.560624,60
1767697200,2026-01-06 08:00:00,19.356885000000005,40.57839973333333,66.07610700000001,60
1767700800,2026-01-06 09:00:00,20.194444000000004,37.20888694999999,81.88216800000001,60
1767704400,2026-01-06 10:00:00,22.043693000000005,42.0356365,63.844417,60
1767708000,2026-01-06 11:00:00,27.728381999999996,40.257382016666675,59.319371,60
1767711600,2026-01-06 12:00:00,20.463959000000003,42.20248568333332,80.520738,60
1767715200,2026-01-06 13:00:00,19.007630000000006,34.35974516666668,72.888785,60
1767718800,2026-01-06 14:00:00,23.457594,46.32161545,96.37336,60
1767722400,2026-01-06 15:00:00,21.722434000000007,44.863454616666665,75.155259,60
1767726000,2026-01-06 16:00:00,20.591033999999993,41.80691293333332,63.138521,60
1767729600,2026-01-06 17:00:00,23.371679,37.597860350000005,55.777492,60
1767733200,2026-01-06 18:00:00,20.400493999999995,38.093770200000016,59.373433,60
1767736800,2026-01-06 19:00:00,18.438011000000003,29.669490083333333,47.120498,60
1767740400,2026-01-06 20:00:00,28.232524999999995,45.652310799999995,61.648294,60
1767744000,2026-01-06 21:00:00,18.329521,33.24310600000002,59.110106,60
1767747600,2026-01-06 22:00:00,23.393513999999996,52.01975468333333,85.969829,60
1767751200,2026-01-06 23:00:00,18.768259999999998,34.79485994999999,64.49387,60
1767754800,2026-01-07 00:00:00,43.6225,65.16946296666667,99.048509,60
1767758400,2026-01-07 01:00:00,39.478432,62.66217846666665,98.893657,60
1767762000,2026-01-07 02:00:00,38.916816,54.99513956666665,76.07986199999999,60
1767765600,2026-01-07 03:00:00,37.902189,46.7346313,74.273144,60
1767769200,2026-01-07 04:00:00,38.13732,50.368052733333336,69.815738,60
1767772800,2026-01-07 05:00:00,22.894042,40.406529899999995,77.279424,60
1767776400,2026-01-07 06:00:00,27.895835000000005,46.48260561666667,70.62967499999999,60
1767780000,2026-01-07 07:00:00,18.479313000000005,33.140607583333335,56.299232,60
1767783600,2026-01-07 08:00:00,21.367149999999995,40.21197358333334,61.386023,60
1767787200,2026-01-07 09:00:00,19.122336000000004,34.73341876666666,52.614116,60
1767790800,2026-01-07 10:00:00,22.396632999999994,49.02972683333333,98.704226,60
1767794400,2026-01-07 11:00:00,24.954493,41.809421316666665,96.669726,60
1767798000,2026-01-07 12:00:00,26.278604,50.46412293333334,97.804508,60
1767801600,2026-01-07 13:00:00,17.263773,35.08655193333333,62.207833,60
1767805200,2026-01-07 14:00:00,22.703362,38.77105181666667,65.067114,60
1767808800,2026-01-07 15:00:00,22.248200999999995,43.33154888333333,97.954212,60
1767812400,2026-01-07 16:00:00,23.112128,44.97735584999999,98.253049,60
1767816000,2026-01-07 17:00:00,19.394810000000007,42.93201285000001,97.924736,60
1767819600,2026-01-07 18:00:00,26.034307,57.17717170000001,82.111074,60
1767823200,2026-01-07 19:00:00,30.135520999999997,45.70812078333334,70.436296,60
1767826800,2026-01-07 20:00:00,43.882392,61.64820638333333,78.792086,60
1767830400,2026-01-07 21:00:00,27.643172000000007,46.03523393333334,65.231882,60
1767834000,2026-01-07 22:00:00,44.895739,67.95464250000002,90.837569,60
1767837600,2026-01-07 23:00:00,40.901874,55.40893818333335,77.583809,60
1767841200,2026-01-08 00:00:00,55.095323,76.44010088333332,98.907514,60
1767844800,2026-01-08 01:00:00,51.478104,74.54906176666668,99.168048,60
1767848400,2026-01-08 02:00:00,49.891417,68.09025575000001,84.653764,60
1767852000,2026-01-08 03:00:00,48.274135,59.081163683333315,81.202166,60
1767855600,2026-01-08 04:00:00,48.724503,62.781237233333314,86.89832,60
1767859200,2026-01-08 05:00:00,28.231229999999996,48.91359665,83.602795,60
1767862800,2026-01-08 06:00:00,41.15898,61.07173101666669,84.20894,60
1767866400,2026-01-08 07:00:00,33.444621,49.28001805,67.15703500000001,60
1767870000,2026-01-08 08:00:00,26.819866000000005,45.99810688333336,68.361421,60
1767873600,2026-01-08 09:00:00,20.025718999999995,42.780128700000006,97.303029,60
1767877200,2026-01-08 10:00:00,24.985799999999998,54.31703106666667,79.429616,60
1767880800,2026-01-08 11:00:00,24.011691,45.66144003333333,69.596335,60
